고유번호,구명,품계수종,수고,관리등급,위치,환경영향,전정,도로길이,구번호,전선유무,순번,품계활력,흉고지름,품계위치,수관너비,현존유무,관리기관,피해정도,주변토지사용상태,방재,관리방안,수목고유번호,차선수,보호덮개,가로명,가치등급,품계흉고,수목명,경도,위도
1138,중구,4,12,1,중구청,0.00E+00, ,0.00E+00,2,2,46,8,15,9,9,0,공원녹지과,2,0, ,0.00E+00,2-배오개길-가-0046,0.00E+00,1,배오개길,0.00E+00,12,은행나무,126.9983297,37.5656939
1139,중구,8,25,2,중구청,0.00E+00, ,0.00E+00,2,2,40,8,29,9,13,0,공원녹지과,2,0, ,0.00E+00,2-배오개길-가-0040,0.00E+00,1,배오개길,0.00E+00,6,은행나무,126.9983587,37.5652674
1140,중구,8,14,2,남대문빌딩,0.00E+00, ,0.00E+00,2,2,31,8,30,9,9,0,공원녹지과,2,0, ,0.00E+00,2-의주로-가-0031,0.00E+00,1,의주로,0.00E+00,6,은행나무,126.9711759,37.5601972
1141,중구,8,16,1,중구자원재활용처리장,0.00E+00, ,0.00E+00,2,2,143,8,23,12,9,0,공원녹지과,2,0, ,0.00E+00,2-서소문로-가-0145,0.00E+00,1,서소문로,0.00E+00,6,은행나무,126.968423,37.5615998
1142,중구,8,8,1,힐튼호텔,0.00E+00, ,0.00E+00,2,2,158,8,25,9,6,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-소월길-가-0158,0.00E+00,1,소월길,0.00E+00,12,소나무,126.9767059,37.5557631
1143,중구,8,8,1,힐튼호텔,0.00E+00, ,0.00E+00,2,2,159,8,25,9,6,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-소월길-가-0159,0.00E+00,1,소월길,0.00E+00,12,소나무,126.9766815,37.5557224
1259,중구,8,20,1,보영약국,0.00E+00, ,0.00E+00,2,2,183,8,29,12,12,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0183,0.00E+00,2,훈련원로,0.00E+00,6,은행나무,127.0023783,37.5675139
1260,중구,8,10,2,흥인덕운재개발 현장,0.00E+00, ,0.00E+00,2,2,152,8,20,6,8,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-마장로-가-0152,0.00E+00,1,마장로,0.00E+00,6,소나무,127.0108383,37.5683912
1258,중구,8,18,1,서울은행,0.00E+00, ,0.00E+00,2,1,174,8,32,12,9,0,공원녹지과,2,0, ,0.00E+00,2-홍인문로-가-0169,0.00E+00,1,홍인문로,0.00E+00,9,은행나무,127.0066805,37.5623784
1257,중구,8,11,1,영원무역,0.00E+00, ,0.00E+00,2,1,87,8,31,9,8,0,공원녹지과,2,0, ,0.00E+00,2-만리재길-가-0087,0.00E+00,1,만리재길,0.00E+00,9,은행나무,126.9629869,37.5520656
1261,중구,8,14,2,서울역,0.00E+00, ,0.00E+00,2,2,35,8,20,12,6,0,공원녹지과,2,0, ,0.00E+00,2-청파로-가-0057,0.00E+00,2,청파로,0.00E+00,3,은행나무,126.9694867,37.5586851
1262,중구,8,14,1,서울역,0.00E+00, ,0.00E+00,2,1,52,8,32,12,7,0,공원녹지과,2,0, ,0.00E+00,2-칠패길-가-0052,0.00E+00,2,칠패길,0.00E+00,9,은행나무,126.969822,37.5593915
1263,중구,8,16,1,밀리오레,0.00E+00, ,0.00E+00,2,1,38,8,28,12,7,0,공원녹지과,2,0, ,0.00E+00,2-홍인문로-가-0032,0.00E+00,1,홍인문로,0.00E+00,6,은행나무,127.0082907,37.5671824
1264,중구,8,18,1,한국은행,0.00E+00, ,0.00E+00,2,2,3,8,36,12,7,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0003,0.00E+00,1,태평로,0.00E+00,9,은행나무,126.9759901,37.5608885
1265,중구,4,17,2,남산육교,0.00E+00, ,0.00E+00,2,2,155,8,37,9,12,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-소월길-가-0155,0.00E+00,1,소월길,0.00E+00,9,양버즘나무,126.9766985,37.5561431
1266,중구,8,13,1,TBS교통방송,0.00E+00, ,0.00E+00,2,2,209,8,26,12,7,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0209,0.00E+00,1,소파길,0.00E+00,6,은행나무,126.9895317,37.5598415
1267,중구,8,13,2,남산,0.00E+00, ,0.00E+00,2,2,70,8,20,9,7,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0070,0.00E+00,1,소파길,0.00E+00,3,은행나무,126.9837723,37.5552959
1268,중구,8,11,2,국립의료원,0.00E+00, ,0.00E+00,2,2,95,8,18,12,6,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0095,0.00E+00,1,을지로,0.00E+00,3,은행나무,127.0044909,37.5669169
1269,중구,4,6,1, ,0.00E+00, ,0.00E+00,2,2,43,8,20,12,6,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-청계천로-가-0068,0.00E+00,1,청계천로,0.00E+00,12,느티나무,126.9961685,37.5684752
1270,중구,4,24,1,을지로입구-고가,0.00E+00,212,0.00E+00,2,2,188,8,33,12,10,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-을지로-가-0188,0.00E+00,1,을지로,0.00E+00,9,양버즘나무,126.9886682,37.5662953
1271,중구,8,9,2,동대문운동장,0.00E+00, ,0.00E+00,2,2,131,8,23,6,6,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0131,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.0122683,37.5681892
1272,중구,8,5,2, ,0.00E+00, ,0.00E+00,2,1,36,8,12,6,6,0,공원녹지과,0.00E+00,0,2010. 진딧물 및 흰불나방 방제,0.00E+00,2-서애길-가-0036,0.00E+00,1,서애길,0.00E+00,3,왕벚나무,126.9960874,37.5589261
1273,중구,4,8,3,삼성APT,0.00E+00, ,0.00E+00,2,1,218,8,15,6,5,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-금호동길-가-0218,0.00E+00,1,금호동길,0.00E+00,3,양버즘나무,127.016061,37.5593505
1274,중구,8,13,1,약수역,0.00E+00, ,0.00E+00,2,2,168,8,23,12,8,0,공원녹지과,2,0, ,0.00E+00,2-동호로-가-0168,0.00E+00,1,동호로,0.00E+00,6,은행나무,127.0092195,37.55642
1275,중구,8,13,2,약수약국,0.00E+00, ,0.00E+00,2,2,196,8,30,9,6,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0196,0.00E+00,1,금호동길,0.00E+00,6,은행나무,127.0133788,37.5603442
1276,중구,8,17,2,코오롱빌딩,0.00E+00, ,0.00E+00,2,2,96,8,29,9,9,0,공원녹지과,2,0, ,0.00E+00,2-무교동길-가-0095,0.00E+00,1,무교동길,0.00E+00,6,은행나무,126.9791214,37.5670883
1277,중구,8,16,1,태평로빌딩,0.00E+00, ,0.00E+00,2,2,327,8,28,12,10,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0332,0.00E+00,1,태평로,0.00E+00,6,은행나무,126.9762828,37.5630441
1278,중구,8,16,2,한성빌딩,0.00E+00, ,0.00E+00,2,2,23,8,17,12,6,0,공원녹지과,2,0, ,0.00E+00,2-서소문로-가-0024,0.00E+00,1,서소문로,0.00E+00,3,은행나무,126.9739397,37.5631963
1279,중구,8,18,1,유신건재사,0.00E+00, ,0.00E+00,2,1,63,8,23,12,10,0,공원녹지과,2,0, ,0.00E+00,2-삼일로-가-0064,0.00E+00,1,삼일로,0.00E+00,6,은행나무,126.9878048,37.5675718
1168,중구,8,30,2,남산,0.00E+00, ,0.00E+00,2,2,121,6,30,12,9,0,공원녹지과,1,0, ,0.00E+00,2-소파길-가-0121,0.00E+00,1,소파길,0.00E+00,6,은행나무,126.9792926,37.55616
1165,중구,8,3,2,대영각,0.00E+00, ,0.00E+00,2,2,216,8,14,12,2,0,공원녹지과,2,0, ,0.00E+00,2-퇴계로-가-0216,0.00E+00,1,퇴계로,0.00E+00,3,은행나무,126.9842213,37.5609333
1169,중구,8,4,3,남산육교,0.00E+00, ,0.00E+00,2,2,83,4,10,9,4,0,공원녹지과,1,0, ,0.00E+00,2-소월길-가-0083,0.00E+00,2,소월길,0.00E+00,3,은행나무,126.9765137,37.5571752
1170,중구,8,20,1,서울시청,0.00E+00, ,0.00E+00,2,2,146,8,43,12,9,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0146,0.00E+00,1,태평로,0.00E+00,12,은행나무,126.9774228,37.5666706
1171,중구,8,15,1,순화빌딩,0.00E+00, ,0.00E+00,2,2,74,8,22,12,8,0,공원녹지과,2,0, ,0.00E+00,2-서소문로-가-0075,0.00E+00,1,서소문로,0.00E+00,6,은행나무,126.9707313,37.5623904
1172,중구,8,13,2,신안빌딩,0.00E+00, ,0.00E+00,2,2,120,8,18,12,6,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0120,0.00E+00,1,훈련원로,0.00E+00,3,은행나무,127.0028454,37.5620068
1173,중구,8,17,2,경찰서,0.00E+00, ,0.00E+00,2,2,79,8,30,9,8,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0079,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.0139739,37.5681184
1174,중구,8,15,1,성동공고,0.00E+00, ,0.00E+00,2,2,270,8,25,12,6,0,공원녹지과,2,0, ,0.00E+00,2-다산로-가-0277,0.00E+00,2,다산로,0.00E+00,6,은행나무,127.0160884,37.5692285
1175,중구,8,10,2,흥인사거리,0.00E+00, ,0.00E+00,2,2,221,8,12,9,6,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0221,0.00E+00,1,마장로,0.00E+00,3,은행나무,127.0154726,37.5679337
1176,중구,8,15,2,흥인사거리,0.00E+00, ,0.00E+00,2,2,204,8,22,9,6,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0204,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.015435,37.5678872
1177,중구,8,16,1,삼성생명,0.00E+00, ,0.00E+00,2,1,381,8,33,12,9,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0386,0.00E+00,1,태평로,0.00E+00,9,은행나무,126.9756665,37.5612252
1178,중구,8,15,1,삼성생명,0.00E+00, ,0.00E+00,2,2,392,8,30,12,7,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0397,0.00E+00,1,태평로,0.00E+00,6,은행나무,126.9755877,37.5611797
1179,중구,8,8,2,동국대,0.00E+00, ,0.00E+00,2,2,1,8,15,12,6,0,공원녹지과,2,0,2010. 진딧물 및 흰불나방 등 지상방제,0.00E+00,2-장춘단길-가-0058,0.00E+00,1,장춘단길,0.00E+00,3,회화나무,127.0035252,37.5554715
1180,중구,8,8,2,동국대,0.00E+00, ,0.00E+00,2,2,1,8,15,12,6,0,공원녹지과,2,0,2010. 진딧물 및 흰불나방 등 지상방제,0.00E+00,2-장춘단길-가-0079,0.00E+00,1,장춘단길,0.00E+00,3,회화나무,127.003774,37.5553982
1181,중구,4,15,2,멋쟁이마을,0.00E+00, ,0.00E+00,2,1,22,8,43,6,9,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-금호동길-가-0022,0.00E+00,1,금호동길,0.00E+00,12,양버즘나무,127.0189792,37.55932
1182,중구,8,20,1,유신건재사,0.00E+00, ,0.00E+00,2,1,49,8,29,12,10,0,공원녹지과,2,0, ,0.00E+00,2-삼일로-가-0050,0.00E+00,1,삼일로,0.00E+00,6,은행나무,126.9877415,37.5665266
1183,중구,8,23,1,장충족발,0.00E+00, ,0.00E+00,2,2,169,8,23,12,9,0,공원녹지과,2,0, ,0.00E+00,2-홍인문로-가-0164,0.00E+00,1,홍인문로,0.00E+00,6,은행나무,127.006597,37.5621445
1184,중구,8,8,2,보영약국,0.00E+00, ,0.00E+00,2,2,301,8,15,6,7,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0301,0.00E+00,1,마른내길,0.00E+00,3,은행나무,127.0053891,37.5646379
1185,중구,8,19,1,TBS교통방송,0.00E+00, ,0.00E+00,2,1,192,8,33,9,16,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0192,0.00E+00,1,소파길,0.00E+00,9,은행나무,126.988213,37.5594864
1186,중구,8,7,2,남산,0.00E+00, ,0.00E+00,2,1,51,6,12,9,8,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0051,0.00E+00,1,소파길,0.00E+00,3,은행나무,126.9844142,37.5562515
1187,중구,8,8,2,삼성APT,0.00E+00, ,0.00E+00,2,2,254,8,17,6,4,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0254,0.00E+00,1,금호동길,0.00E+00,3,은행나무,127.0173364,37.5595727
1188,중구,8,8,2,삼성APT,0.00E+00, ,0.00E+00,2,2,253,8,19,6,4,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0253,0.00E+00,1,금호동길,0.00E+00,3,은행나무,127.0172802,37.5595114
1189,중구,8,15,2,남산,0.00E+00, ,0.00E+00,2,2,190,8,28,9,12,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0190,0.00E+00,1,소파길,0.00E+00,6,은행나무,126.9809761,37.5550281
1190,중구,4,10,2,삼성중공업,0.00E+00, ,0.00E+00,2,2,81,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-숭례성터길-가-081,0.00E+00,1,숭례성터길,0.00E+00,9,소나무,126.9720601,37.5609159
1191,중구,4,27,1,서울은행,0.00E+00,220,0.00E+00,2,2,383,8,31,12,14,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-을지로-가-0383,0.00E+00,1,을지로,0.00E+00,9,양버즘나무,126.9892003,37.5661112
1192,중구,4,10,2,삼성중공업,0.00E+00, ,0.00E+00,2,2,72,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-숭례성터길-가-072,0.00E+00,1,숭례성터길,0.00E+00,9,소나무,126.9726151,37.5601321
1193,중구,4,10,2,STX 본사,0.00E+00, ,0.00E+00,2,1,36,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-후암동길-가-0036,0.00E+00,1,후암동길,0.00E+00,6,소나무,126.974759,37.553584
1194,중구,8,13,1,우리은행,0.00E+00, ,0.00E+00,2,2,1,8,32,12,6,0,공원녹지과,2,0, ,0.00E+00,2-반포로-가-0001,0.00E+00,1,반포로,0.00E+00,9,은행나무,126.9832415,37.5581549
1195,중구,8,15,1,자유웨딩홀,0.00E+00, ,0.00E+00,2,1,115,8,37,9,8,0,공원녹지과,2,0, ,0.00E+00,2-장춘단길-가-0124,0.00E+00,1,장춘단길,0.00E+00,9,은행나무,127.0019412,37.5524349
1196,중구,8,17,2,남산,0.00E+00, ,0.00E+00,2,2,81,6,30,9,10,0,공원녹지과,1,0, ,0.00E+00,2-소파길-가-0081,0.00E+00,1,소파길,0.00E+00,6,은행나무,126.9831876,37.5546474
1197,중구,8,9,2,동국대,0.00E+00, ,0.00E+00,2,2,14,8,18,12,6,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0014,0.00E+00,1,훈련원로,0.00E+00,3,은행나무,127.0037436,37.559087
1198,중구,8,15,1,소피텔엠버서더,0.00E+00, ,0.00E+00,2,2,321,8,28,12,9,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0323,0.00E+00,1,훈련원로,0.00E+00,6,은행나무,127.0025688,37.5609646
1199,중구,8,5,2, ,0.00E+00, ,0.00E+00,2,1,37,8,12,6,6,0,공원녹지과,0.00E+00,0,2010. 진딧물 및 흰불나방 방제,0.00E+00,2-서애길-가-0037,0.00E+00,1,서애길,0.00E+00,3,왕벚나무,126.9960805,37.558858
1200,중구,4,7,3,멋쟁이마을,0.00E+00, ,0.00E+00,2,1,52,8,23,6,4,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-금호동길-가-0052,0.00E+00,2,금호동길,0.00E+00,6,양버즘나무,127.0173867,37.5597872
1201,중구,8,20,1,대한항공,0.00E+00, ,0.00E+00,2,2,19,8,28,12,9,0,공원녹지과,2,0, ,0.00E+00,2-서소문로-가-0019,0.00E+00,1,서소문로,0.00E+00,6,은행나무,126.9743008,37.5632775
1202,중구,8,6,2,예원학교,0.00E+00, ,0.00E+00,2,2,95,8,11,6,4,0,공원녹지과,2,0, ,0.00E+00,2-덕수궁길-가-0094,0.00E+00,1,덕수궁길,0.00E+00,3,은행나무,126.9716368,37.5663247
1203,중구,8,20,2,서울특별시별관,0.00E+00, ,0.00E+00,2,2,263,8,23,3,12,0,공원녹지과,2,0, ,0.00E+00,2-덕수궁길-가-0259,0.00E+00,1,덕수궁길,0.00E+00,6,은행나무,126.974824,37.564737
1204,중구,8,19,2,창덕여중,0.00E+00, ,0.00E+00,2,2,169,8,20,6,15,0,공원녹지과,2,0, ,0.00E+00,2-덕수궁길-가-0169,0.00E+00,1,덕수궁길,0.00E+00,3,은행나무,126.9705828,37.5667237
1205,중구,8,12,2,효령빌딩,0.00E+00, ,0.00E+00,2,2,41,8,25,9,4,0,공원녹지과,2,0, ,0.00E+00,2-무교동길-가-0043,0.00E+00,1,무교동길,0.00E+00,6,은행나무,126.9794263,37.568863
1206,중구,8,8,1,신세계백화점,0.00E+00, ,0.00E+00,2,2,122,8,25,12,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-남대문로-가-0122,0.00E+00,1,남대문로,0.00E+00,9,소나무,126.9814175,37.5610932
1207,중구,8,8,1,신세계백화점,0.00E+00, ,0.00E+00,2,2,124,8,25,12,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-남대문로-가-0124,0.00E+00,1,남대문로,0.00E+00,9,소나무,126.9814523,37.5610497
1208,중구,8,6,2, ,0.00E+00, ,0.00E+00,2,2,223,8,15,6,5,0,공원녹지과,0.00E+00,0,2010. 진딧물 및 흰불나방 방제,0.00E+00,2-서애길-가-0223,0.00E+00,1,서애길,0.00E+00,3,왕벚나무,126.9961097,37.5614205
1209,중구,8,16,1,한화빌딩,0.00E+00, ,0.00E+00,2,1,7,8,23,12,8,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0514,0.00E+00,1,태평로1가로,0.00E+00,6,은행나무,126.9858511,37.5669049
1210,중구,8,10,1,한화빌딩,0.00E+00, ,0.00E+00,2,2,206,8,26,12,5,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0206,0.00E+00,1,을지로,0.00E+00,6,은행나무,126.9861351,37.5662558
1211,중구,8,12,2,신아일보,0.00E+00, ,0.00E+00,2,2,83,8,25,6,9,0,공원녹지과,2,0, ,0.00E+00,2-덕수궁길-가-0082,0.00E+00,1,덕수궁길,0.00E+00,6,은행나무,126.972236,37.5660066
1235,중구,4,9,3,영미상가,0.00E+00, ,0.00E+00,2,1,26,8,18,6,5,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0026,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.0204436,37.5683806
1236,중구,8,6,2,복권프라자,0.00E+00, ,0.00E+00,2,1,4,8,12,12,4,0,공원녹지과,2,0, ,0.00E+00,2-왕십리길-가-0004,0.00E+00,1,왕십리길,0.00E+00,3,은행나무,127.0227742,37.5654115
1237,중구,8,8,1,힐튼호텔,0.00E+00, ,0.00E+00,2,2,65,8,25,9,6,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-소월길-가-0165,0.00E+00,1,소월길,0.00E+00,12,소나무,126.9764698,37.5554005
1238,중구,8,13,2,남산,0.00E+00, ,0.00E+00,2,1,35,8,15,9,8,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0035,0.00E+00,1,소파길,0.00E+00,3,은행나무,126.9860397,37.5571896
1239,중구,8,13,1,소피텔엠버서더,0.00E+00, ,0.00E+00,2,2,354,8,30,12,6,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0356,0.00E+00,1,훈련원로,0.00E+00,6,은행나무,127.0026388,37.5610426
1240,중구,8,13,2,청구역,0.00E+00, ,0.00E+00,2,1,165,8,28,6,8,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0165,0.00E+00,2,금호동길,0.00E+00,6,은행나무,127.0105123,37.5615745
1241,중구,8,6,2,삼성APT,0.00E+00, ,0.00E+00,2,1,291,8,20,6,3,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0291,0.00E+00,1,금호동길,0.00E+00,3,은행나무,127.0188027,37.5588973
1242,중구,8,4,2,벽산,0.00E+00, ,0.00E+00,2,2,64,8,20,6,3,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-후암동길-가-0064,0.00E+00,1,후암동길,0.00E+00,3,느티나무,126.9736954,37.5545176
1243,중구,8,22,2,부일수퍼,0.00E+00, ,0.00E+00,2,2,114,8,40,6,10,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0114,0.00E+00,2,금호동길,0.00E+00,9,은행나무,127.0104634,37.5619846
1244,중구,4,17,2,SK주유소,0.00E+00, ,0.00E+00,2,2,45,8,38,9,8,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-난계로-가-0045,0.00E+00,1,난계로,0.00E+00,9,양버즘나무,127.0234442,37.5666353
1245,중구,8,8,2, ,0.00E+00, ,0.00E+00,2,2,437,6,16,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0437,0.00E+00,1,을지로,0.00E+00,3,소나무,126.9990121,37.5665987
1246,중구,8,12,1,쌍용자동차,0.00E+00, ,0.00E+00,2,2,112,8,24,12,4,0,공원녹지과,2,0, ,0.00E+00,2-동호로-가-0112,0.00E+00,1,동호로,0.00E+00,6,은행나무,127.0086378,37.5578925
1247,중구,4,10,2,양동지구 삼성타워펠리스,0.00E+00, ,0.00E+00,2,2,11,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-후암동길-가-0011,0.00E+00,1,후암동길,0.00E+00,6,소나무,126.9763194,37.5542414
1248,중구,8,16,2,청구역,0.00E+00, ,0.00E+00,2,1,190,8,32,6,10,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0190,0.00E+00,1,금호동길,0.00E+00,9,은행나무,127.0127159,37.5605966
1249,중구,4,3.5,1, ,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-0052,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9898732,37.5657237
1250,중구,4,3.5,1, ,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-0055,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9898614,37.5659216
1251,중구,4,3.5,1,수표약국,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-00063,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9897372,37.5668313
1252,중구,4,3.5,1, ,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-00084,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9895463,37.5676782
1253,중구,4,3.5,1, ,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-000122,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9899737,37.5646255
1254,중구,4,3.5,1, ,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-000143,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.990299,37.5628666
1255,중구,8,3,2,대영각,0.00E+00, ,0.00E+00,2,2,212,8,12,12,2,0,공원녹지과,2,0, ,0.00E+00,2-퇴계로-가-0212,0.00E+00,1,퇴계로,0.00E+00,3,은행나무,126.9844627,37.5609525
1256,중구,4,10,2,양동지구 삼성타워펠리스,0.00E+00, ,0.00E+00,2,2,12,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-후암동길-가-0012,0.00E+00,1,후암동길,0.00E+00,6,소나무,126.9763706,37.5542414
1212,중구,8,4,2,로터리,0.00E+00, ,0.00E+00,2,2,46,8,7,6,3,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-덕수궁길-가-0046,0.00E+00,1,덕수궁길,0.00E+00,3,살구나무,126.9738117,37.5651483
1213,중구,8,15,2,삼성화재,0.00E+00, ,0.00E+00,2,2,259,8,18,9,8,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0259,0.00E+00,1,을지로,0.00E+00,3,은행나무,126.9815032,37.5665185
1214,중구,8,9,1,한화빌딩,0.00E+00, ,0.00E+00,2,2,30,8,22,12,8,0,공원녹지과,2,0, ,0.00E+00,2-소공길-가-0030,0.00E+00,1,소공길,0.00E+00,6,은행나무,126.9789842,37.564194
1215,중구,4,3.5,2, ,0.00E+00, ,1150,2,2,1,8,12,9,3,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-돈화문로-가-00059,0.00E+00,1,돈화문로,0.00E+00,6,이팝나무,126.9927762,37.566027
1216,중구,4,3.5,2, ,0.00E+00, ,1150,2,2,1,8,12,9,3,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-돈화문로-가-00053,0.00E+00,1,돈화문로,0.00E+00,6,이팝나무,126.9928421,37.5655457
1217,중구,4,3.5,2, ,0.00E+00, ,1150,2,2,1,8,12,9,3,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-돈화문로-가-00081,0.00E+00,1,돈화문로,0.00E+00,6,이팝나무,126.9923657,37.5678262
1218,중구,4,3.5,2, ,0.00E+00, ,1150,2,2,1,8,12,9,3,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-돈화문로-가-00073,0.00E+00,1,돈화문로,0.00E+00,6,이팝나무,126.9925634,37.5678119
1219,중구,4,3.5,2, ,0.00E+00, ,1150,2,2,1,8,12,9,3,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-돈화문로-가-00065,0.00E+00,1,돈화문로,0.00E+00,6,이팝나무,126.9926386,37.5671088
1220,중구,4,3.5,2, ,0.00E+00, ,1150,2,2,1,8,12,9,3,0,공원녹지과,0.00E+00,0, ,0.00E+00,2-돈화문로-가-00087,0.00E+00,1,돈화문로,0.00E+00,6,이팝나무,126.9924768,37.5670254
1221,중구,4,12,1,제일상호금고,0.00E+00, ,0.00E+00,2,2,141,8,12,12,8,0,공원녹지과,2,0, ,0.00E+00,2-홍인문로-가-0136,0.00E+00,1,홍인문로,0.00E+00,12,은행나무,127.0058059,37.5604599
1222,중구,8,7,2,삼성APT,0.00E+00, ,0.00E+00,2,2,242,8,21,6,5,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0242,0.00E+00,1,금호동길,0.00E+00,6,은행나무,127.0169183,37.5588949
1223,중구,8,13,2,서울역,0.00E+00, ,0.00E+00,2,2,187,8,15,12,6,0,공원녹지과,2,0, ,0.00E+00,2-의주로-가-0187,0.00E+00,1,의주로,0.00E+00,3,은행나무,126.9707033,37.5602535
1224,중구,8,13,1,서울역,0.00E+00, ,0.00E+00,2,2,182,8,26,12,7,0,공원녹지과,2,0, ,0.00E+00,2-의주로-가-0182,0.00E+00,1,의주로,0.00E+00,6,은행나무,126.971213,37.5590688
